id,source,text,sentiment,sarcasm
sr-00218,https://www.youtube.com/watch?v=3mmdrrL5eVA,Volila bi da san iz ovoga vrimena. Svaku godinu iznova gledan seriju i uvik me odusevi.,positive,no
sr-00219,https://www.youtube.com/watch?v=3mmdrrL5eVA,Ovo mi je omiljena prica ove spisateljice. Mogu je gledati svaki dan! Cak sam narucila i knjigu jer predpostavljam da je knjiga uvijek potpunija nego serija. Izvaredna gluma!,positive,no
sr-00220,https://www.youtube.com/watch?v=3mmdrrL5eVA,"Serija koja se moze gledati uvek, malo mi je dosadna ova kucna pomocnica lose glumi",neutral,no
sr-00221,https://www.youtube.com/watch?v=3mmdrrL5eVA,odgovor vučica na rts1 u 19 glasova 10 12 2022,neutral,no
sr-00225,https://www.youtube.com/watch?v=3mmdrrL5eVA,"Predivna serija. Snimljeno sve kako treba. Priča, glumci, kostimografija, produkcija, a muzika .. uh muzika je top .. a Brankica je …. Jao kako patim Pozdrav Iz Istre",positive,no
sr-00226,https://www.youtube.com/watch?v=3mmdrrL5eVA,Prekrasna priča! Danas s djecom sam ju odgledala u jednom dahu! Cijelo vrijeme i gledali i oduševljavali se umjetnicima koji su radili na ovom filmskom remek-djelu! Uloga Julije ih je posebno taknula.,positive,no
sr-00227,https://www.youtube.com/watch?v=3mmdrrL5eVA,Ja imala 7 god kada se ovo snimalo 24:47,neutral,no
sr-00230,https://www.youtube.com/watch?v=3mmdrrL5eVA,"Kao tinejdjerka citala Sam Njene knjige, dok je svjet Jo's bio OK",negative,yes
sr-00231,https://www.youtube.com/watch?v=3mmdrrL5eVA,"Na danasnje vreme ne treba se udavati dok ne prođes bar 4,5 muskarca tek onda mozes imati neko iskustvo",neutral,yes
sr-00232,https://www.youtube.com/watch?v=3mmdrrL5eVA,Volim ovu seriju!!!!,positive,no
sr-00233,https://www.youtube.com/watch?v=3mmdrrL5eVA,100x sam pogledala i nikad mi nije dosadila.,positive,no
sr-00236,https://www.youtube.com/watch?v=3mmdrrL5eVA,"Prelepa serija ,koliko puta da je gledam uvjek bi je opet gledala.",positive,no
sr-00239,https://www.youtube.com/watch?v=3mmdrrL5eVA,Svaka cas na glumi,positive,no
sr-00240,https://www.youtube.com/watch?v=3mmdrrL5eVA,Sve sta bilo na piku kod mene na broj,neutral,no
sr-00241,https://www.youtube.com/watch?v=3mmdrrL5eVA,Divna serija nisam znaci sama koja gleda vise put ovu seriju,positive,no
sr-00242,https://www.youtube.com/watch?v=3mmdrrL5eVA,10.41 ovaj most mi isti kao u ẓ̌ikinoj dinastiji kad žika kaẓ̌e otišao da vatam ribu,neutral,no
sr-00243,https://www.youtube.com/watch?v=3mmdrrL5eVA,41:14 ne mogu se nagledati i naslušati,positive,no
sr-00244,https://www.youtube.com/watch?v=3mmdrrL5eVA,Serija koju gledam više puta,positive,no
sr-00245,https://www.youtube.com/watch?v=3mmdrrL5eVA,"Titlovano na engleski,Dno dna dokle je dosao konzumerizam i novac da seriju na svom jeziku gledate na engleskom jeziku,Dno",negative,no
sr-00248,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Ne znam ćirilicu, jel može neko da mi objasni koja je priča sa onom ruskinjom i Alaksejom?",neutral,no
sr-00249,https://www.youtube.com/watch?v=4kD_LmEGqcc,Baća najbolji. Išli smo u Afriku.....,positive,yes
sr-00252,https://www.youtube.com/watch?v=4kD_LmEGqcc,Serija kida pratim vas od prvog filma znači samo tako nastavite maras i baca najjači. Nikad nisam vidio ovakav film JUZNI VETARRR,positive,no
sr-00253,https://www.youtube.com/watch?v=4kD_LmEGqcc,Ništa gluplje nije snimljeno od kako kamere postoje,negative,no
sr-00254,https://www.youtube.com/watch?v=4kD_LmEGqcc,Rekao bih da će i Crnogorka Vajova da se sveti,neutral,no
sr-00256,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Zamislite da je npr Nikola Kojo glumio,Juzni Vjetar bi oborio sve rekorde a ne bio prosjecan film,npr Cetvrti Covjek sa Nikola Kojom koji nije imao ni blizu ovakav scenario je duplo bolji,steta sto nisu uzeli nekog ozbiljnijeg glumca ravnog ovom scenariju,a ne ovo dijete koje pojavom nimalo ne podsjeca niti ima taj filmski smek da igra ulogu kriminalca.Pozzz",negative,no
sr-00257,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Amerikanci mogu samo željeti imati ovakvu kvalitetu filma i radnju, definitivno jedni od rijetkih koji su nastavili sa vrhunskom kinematografijom na prostorima bivše države. Nakon pregledanih svih dijelova i filma svaki put sam se pitao može li bolje, a uvijek novi dio ispadne iznad svih očekivanja i bolje od prethodnog!!! Ako se po jutru dan poznaje po traileru vidimo da će ovo biti top! Znači gori",positive,no
sr-00258,https://www.youtube.com/watch?v=4kD_LmEGqcc,Na kojem programu mogu gledati ovo u hrvatskoj,neutral,no
sr-00259,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Naježio sam se,mislim da će bit ovo najjaca dosad !! Jedva čekamo ,i ja i žena",positive,no
sr-00263,https://www.youtube.com/watch?v=4kD_LmEGqcc,Na koji je to kanal na televiziji,neutral,no
sr-00265,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Svaka scena oduzima dah, sreca pa je pandemija prosla",positive,no
sr-00267,https://www.youtube.com/watch?v=4kD_LmEGqcc,Najjača serija ikad. Nema lošeg filma/serije gde Biković glumi,positive,no
sr-00269,https://www.youtube.com/watch?v=4kD_LmEGqcc,Tako je Baćo neka si rekao,positive,no
sr-00270,https://www.youtube.com/watch?v=4kD_LmEGqcc,Javi svima da je i svečano otvorena sezona lova,neutral,no
sr-00272,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Malo je reći od početka Južnog Vetra pa do sada,do frhunskih glumaca,ubedljivo će biti ova sezona najbolja i najzanimljivija!!!Svaka čast,kidate i idalje ste najbolji kao i uvek cela ekipa!!!",positive,no
sr-00274,https://www.youtube.com/watch?v=4kD_LmEGqcc,Kaze moja baba crveni ide u penziju ko i ja nikad,neutral,yes
sr-00275,https://www.youtube.com/watch?v=4kD_LmEGqcc,Jednom davno jedan mudri baca je reko znam ja ovog indijanca,positive,yes
sr-00276,https://www.youtube.com/watch?v=4kD_LmEGqcc,Jedva čekam novi film. Imate moju podršku da se svaki put vratite još jači.,positive,no
sr-00277,https://www.youtube.com/watch?v=4kD_LmEGqcc,Dopada mi se najava za nadolazecu sezonu.Verujem da cu uzivati dok budem gledala seriju.,positive,no
sr-00280,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Katastrofa od serije, muzika užas,toliko jaka da ne može da se prati serija. Ovog Bikovića forsiraju jer tu ima neko veliku zaradu. Jednostavno rečeno KATASTROFA. Novokomponovane serije ne gledam više.",negative,no
sr-00281,https://www.youtube.com/watch?v=4kD_LmEGqcc,Samo da ne unistite seriju kao što ste drugi deo filma!!,negative,no
sr-00283,https://www.youtube.com/watch?v=4kD_LmEGqcc,Zašto dama pije sama...,neutral,yes
sr-00285,https://www.youtube.com/watch?v=4kD_LmEGqcc,Hrvati su najstariji narod,neutral,yes
sr-00286,https://www.youtube.com/watch?v=4kD_LmEGqcc,Gdje se mogu gledati serije???,neutral,no
sr-00288,https://www.youtube.com/watch?v=4kD_LmEGqcc,au najbolji do sad,positive,no
sr-00289,https://www.youtube.com/watch?v=4kD_LmEGqcc,Najjaca serija majke mi,positive,no
sr-00293,https://www.youtube.com/watch?v=4kD_LmEGqcc,Au najezi se svaka cast,positive,no
sr-00295,https://www.youtube.com/watch?v=4kD_LmEGqcc,Gde moze da se gleda serija za sezonu 2 i tri? Samo bilm mogu da nadjem za 2. A trecu ni film ni seriju,neutral,no
sr-00296,https://www.youtube.com/watch?v=4kD_LmEGqcc,Zna li neko gde ce se emituje?,neutral,no
sr-00297,https://www.youtube.com/watch?v=4kD_LmEGqcc,Oce biti premijera u bioskopu kao film il na rts svake nedelje,neutral,no
sr-00300,https://www.youtube.com/watch?v=4kD_LmEGqcc,To je to samo nastavite i da snimite jos 5 sezona serije i filma 10 tka,positive,no
sr-00301,https://www.youtube.com/watch?v=4kD_LmEGqcc,Al ce klinci da se loze na kriminal,negative,no
sr-00302,https://www.youtube.com/watch?v=4kD_LmEGqcc,"S obzirom koliko su para potrosili na seriju mogli su ju realnije napravit,ovo djeluje koda je radeno za klince u osnovnoj skoli‍",neutral,no
sr-00306,https://www.youtube.com/watch?v=4kD_LmEGqcc,Ton u serije nije uravnotežen.Preglasna muzika u pojedinim trenucima.,negative,no
sr-00310,https://www.youtube.com/watch?v=4kD_LmEGqcc,Kad izlazi serija,neutral,no
sr-00311,https://www.youtube.com/watch?v=4kD_LmEGqcc,Vucicevi stakori...pojmasi od glume,negative,yes
sr-00313,https://www.youtube.com/watch?v=4kD_LmEGqcc,Topina jedva cekam da gledam u subotu,positive,no
sr-00314,https://www.youtube.com/watch?v=4kD_LmEGqcc,Kako da nadjem tu seriju,neutral,no
sr-00315,https://www.youtube.com/watch?v=4kD_LmEGqcc,Super što ste ubacili žene u radnju.,negative,yes
sr-00316,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Jel moze da mi neko kaze neku stranicu, gde mogu na internetu da gledam seriju..",neutral,no
sr-00318,https://www.youtube.com/watch?v=4kD_LmEGqcc,Trejler je super nemogu da docekam film,positive,no
sr-00324,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Šta mogu reći osim da film predstavlja realnost ili beogradski gas , gde je gudra postala trend. Ako nam čovek na čelu države dozvoljava da ovo ide na tv-u , znači da se i sam pali na kriminal .",negative,yes
sr-00325,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Previse nasilja u seriji,kakav primer dajete omladini?Reditelje i glumce novcano kazniti debelo!",negative,no
sr-00327,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Dva Holivudska glumca doveli,svaka im cast. Dejvid Boldvil je onaj bez naocara",neutral,yes
sr-00329,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Gledam turske krimi serije.. . Tek sad vidim koliko je nasa gluma ""losa""...",negative,no
sr-00336,https://www.youtube.com/watch?v=4kD_LmEGqcc,Gdje se moze ovo gledat iz pocetka ???,neutral,no
sr-00340,https://www.youtube.com/watch?v=4kD_LmEGqcc,Ova dva Amerikanca nemaju posla u svojoj državi pa su došli ovde.,negative,yes
sr-00343,https://www.youtube.com/watch?v=4kD_LmEGqcc,Dal ce se prikazivati serija i na RTS SVET?,neutral,no
sr-00344,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Ja ne znam kako ljudi mogu gledati ovo smeće. Odgledao sam prvu sezonu preko kanala RTL2 jer se ovo slavi kao jedno od ""najboljih i najnapetijih ostvarenja balkanske kinematografije"". Očekivao sam nešto wow, nešto moćno, fantastično odglumljeno, vrhunski izrežirano i nevjerojatno napisano... I razočarao sam se unutar prve epizode. Gluma je amaterska i jeftina. Kao da gledam neke jadnike koji pokušavaju ispasti opaki iako nisu ni blizu tome. Da usporedimo to se Ardenom Barjaktarjem u Besi (uvjerljivo superiornijoj srpskoj seriji) koji je svog lika doveo do nevjerojatne kompleksnosti, a iz njega izlazi surova moć i aura straha. Da se sretnem s čovjekom u liftu ja bi se pošteno upiškio. Svi glumci u Južnom vetru preglumljavaju i izigravaju neke macho likove kojima bi se smijao da ih sretnem u stvarnosti. Scenarij je užaasan i spada na najnižije i najjeftinije clichee koje smo već viđali u sličnim akcijiskim i krimi produkcijama raznih zemalja, od SAD-a pa nadalje. Tryhard, edgy, amaterski, a doima se kao da ga je napisao učenik petog razreda osnovne, a ne odrastao kompetentan scenarist. Čak i da se izbaci element da serija glorificira kriminal te je poslužila inspiracija za stvarnu zločinačku scenu, scenarij ne postaje dobar. Glazba je bljutava i jedva sam kroz svaku epizodu prosjedio koliko su mi uši krvarile od nje. Uglavnom, totalno smeće za koje su izdvojeni preveliki novci.",negative,yes
sr-00353,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Biće biće, jako napeto! Osećam!",neutral,no
sr-00356,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Svaki element projekta je svaki put sve bolji, svaka cast!",positive,no
sr-00360,https://www.youtube.com/watch?v=4kD_LmEGqcc,"hahha eee sinovci 92% istinske realnosti trenutne prikazuje se kroz FILM! BUM,BUM samo ‍",neutral,no
sr-00364,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Prva epizoda je krenula mnogo komplikovano i glupo,odmah rafali,odmah juriš,odmah akcija,pa ne ide tim redom ,akcija je na kraju",negative,no
sr-00365,https://www.youtube.com/watch?v=4kD_LmEGqcc,Jedna od najgorih serija ikada. Za klince je ovo kidanje i najbolje. Ali ovo je totalno smece od serije,negative,no
sr-00368,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Brutalna glumačka ekipa, dopada mi se što je uključeno i puno stranaca",positive,no
sr-00375,https://www.youtube.com/watch?v=4kD_LmEGqcc,Nije ovo Kiosk bre. Övo je firmmaaaa,neutral,yes
sr-00379,https://www.youtube.com/watch?v=4kD_LmEGqcc,Nisam srecnik za to Al aj da probam,neutral,yes
sr-00380,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Ova serija je fenomenalna moja preporuka da pogledate sve sezone ove serije svaka cast za glumce I reditelja,najbolji glumci reditelji sve je beskonacno dobro svaka cast momci gluma nije lak posao svaka cast i daj boze da snimate jos I da ste svi zivi I zdravi,VOLI VAS CEO SVET",positive,no
sr-00382,https://www.youtube.com/watch?v=4kD_LmEGqcc,Juzni vetar nema granica ni vreme,neutral,no
sr-00385,https://www.youtube.com/watch?v=4kD_LmEGqcc,Napeta serija zaslužuje veću ocjenu na IMDB!!,positive,no
sr-00386,https://www.youtube.com/watch?v=4kD_LmEGqcc,Najveća greška je sto serija ne može da se bindžuje,neutral,no
sr-00388,https://www.youtube.com/watch?v=4kD_LmEGqcc,"Kakav god trejler,film,seriju izbacili nikad nemože biti nešto loše.NAJJAČA EKIPA IKAD!!!",positive,no
sr-00392,https://www.youtube.com/watch?v=4kD_LmEGqcc,Hoce li biti serija ili film?,neutral,no
sr-00401,https://www.youtube.com/watch?v=4kD_LmEGqcc,NAJSTARIJI NAROD SRBI,neutral,yes
sr-00402,https://www.youtube.com/watch?v=4kD_LmEGqcc,"U Americi sam Kako ovu seriju da gledam na internetu,mislim legalno? Sta da ukucam,Netflix?",negative,yes
sr-00405,https://www.youtube.com/watch?v=4kD_LmEGqcc,Ovo parodija John Wicka,negative,yes
sr-00406,https://www.youtube.com/watch?v=4kD_LmEGqcc,Najstariji narod pjeva ,neutral,yes
sr-00411,https://www.youtube.com/watch?v=Jct6LAGC-pU,sta gleda ova glupa generacija ??,negative,yes
sr-00412,https://www.youtube.com/watch?v=Jct6LAGC-pU,57:48 koja je ovo pesma u pozadini,neutral,no
sr-00414,https://www.youtube.com/watch?v=Jct6LAGC-pU,"27:24 , Marina je tu u crvenoj jakni izgledala najbolje..",positive,no
sr-00415,https://www.youtube.com/watch?v=Jct6LAGC-pU,Maestralno!Žika je jedan od retkih potomaka slavnih glumaca koji je nasledio očev talenat i profesionalno ga dostigao!,positive,no
sr-00416,https://www.youtube.com/watch?v=Jct6LAGC-pU,"Kakva filmčina naše mladosti, više manje smo točno tako živjeli i točno tako završili :)",positive,no
sr-00418,https://www.youtube.com/watch?v=Jct6LAGC-pU,"Obozavam ove romanticne pesme od Vampira,najromanticnije su i fenomenalne Pretuzno je da imamo bas malo romanticnih filmova,verovatno je najteze glumiti ljubav,lako je glumiti kriminalca,mafijasa,ratnika,ali glumiti ljubav ne. Ovo je jedan od nasih najboljih ljubavnih filmova,najbolja uloga Nikole Koje,vec 2. deo je losiji nazalost. Milena Pavlovic prirodna devojka,Branka Katic najharizmaticnija nasa glumica ikada,ovo su lepotice,a ne danasnje izvestacene zene koje muskarci smatraju lepima. Poruka filma je sjajna,Nikola ipak bira porodicu i pravu ljubav,a ne devojke za prolazna zadovoljstva na jednu noc.Nazalost,nije ovako u realnosti u kojoj muskarci biraju prolazna zadovoljstva i bitan im je samo fizicki izgled... Zaista fantastican scenario. Gledam film par dana pre Nove godine,srecna svima Nova 2026. godina,volela bih da nasa kinematografija ozivi iz mrtvih,da ponovo snimimo ovako nesto i da se ponovo ceni najvrednija stvar na svetu,a to je ljubav",positive,yes
sr-00421,https://www.youtube.com/watch?v=Jct6LAGC-pU,Ovo je jedan od najboljih filmova ikada u istoriji covecanstva. Ne znam koliko je ljudi svestno toga,positive,no
sr-00422,https://www.youtube.com/watch?v=Jct6LAGC-pU,"Kultni film, film nase mladosti, pun replika koje i danas koristimo.",positive,no
sr-00424,https://www.youtube.com/watch?v=Jct6LAGC-pU,"1:22:58 da li neko zna kako se zove ova pesma,nigde ne mogu da je nadjem :(",neutral,no
sr-00427,https://www.youtube.com/watch?v=Jct6LAGC-pU,45:07 Bogdan Diklić ko Dejvid Geta,neutral,yes
sr-00428,https://www.youtube.com/watch?v=Jct6LAGC-pU,Nisam ti ja Majka!,neutral,yes
sr-00429,https://www.youtube.com/watch?v=Jct6LAGC-pU,Film je glup,negative,no
sr-00431,https://www.youtube.com/watch?v=Jct6LAGC-pU,"Filmicina hvala sto si postavio pratim te,gledao sam ga bezbroj puta i nikad ne dosadi sa ovakvom ekipom poz",positive,no
sr-00435,https://www.youtube.com/watch?v=Jct6LAGC-pU,Dok je Beograd bio grad i dok su šmekeri još uvek postojali,neutral,yes
sr-00436,https://www.youtube.com/watch?v=Jct6LAGC-pU,Kako su se beogradjanke nekad izdvajale po svemu aoo...jedva smo cekali da dodje ljeto da dodju na more po svemu jedinstvene su bile izgled oblacenje ponasanje stav hod šarm prica sve...i to se izgubilo skroz nazalost,negative,no
sr-00437,https://www.youtube.com/watch?v=Jct6LAGC-pU,"Sećam se da sam te godine gledao dodelu nekakvih filmskih nagrada, i da su sve odneli Anđeli i Crni bombarder. Da, nije bilo nikakvo čudo da se dodeljuju filmske nagrade i da u jednoj godini imamo takva dva ostvarenja. Sad jedva da pravimo bilo šta vredno pažnje...",negative,no
sr-00442,https://www.youtube.com/watch?v=Jct6LAGC-pU,Majko mila kakva ljepotica od zene sto glumi Racinu sestru od tetke sto plese sa Nikolom na podijumu,neutral,no
sr-00443,https://www.youtube.com/watch?v=Jct6LAGC-pU,Od svih replika iz Andjela ne može čovek da se odluči koja je najbolja.Sve su vrhunske i dan danas rado ih ponavljam.Hvala Srdjanu Dragojeviću na filmu za večnost,positive,no
sr-00445,https://www.youtube.com/watch?v=Jct6LAGC-pU,Jedan od posljednjih filmova koje je iznjedrila Jugoslovenska kinematografija. Najbolji vrhunski glumci.,positive,no
sr-00447,https://www.youtube.com/watch?v=NzsWabihv54,"Glogi….. kakva je to bila glumčina , takvi se više ne radjaju ..",positive,no
sr-00449,https://www.youtube.com/watch?v=NzsWabihv54,Kakav film.gledao sam ga ne znam koliko puta. I uvek emocije su jake. bravo svima.,positive,no
sr-00450,https://www.youtube.com/watch?v=NzsWabihv54,Ova Tijana stvarno nervira...,negative,no
sr-00451,https://www.youtube.com/watch?v=NzsWabihv54,"Remek - delo...Dragi naš Glogi, nikad prežaljeni, a kamoli prevaziđeni, koliko nam nedostaješ...",neutral,no
sr-00452,https://www.youtube.com/watch?v=NzsWabihv54,"Ja mislim da samo mi Srbi smo ti koji bi radije ostali u svom domu dok padaju bombe, nego trcali u sklonište! Ja sam imala 10 godina kad je ovo bilo, i mene je mama vodila u sklonište, ali ovo kad gledam, i ovu hrabrost, ovaj INAT SRPSKI, dodje mi da zaplačem! Nista jace od INATA!",positive,no
sr-00453,https://www.youtube.com/watch?v=NzsWabihv54,"Kakva ribica je bila Kaja Žutić...Šteta što se nije razmnožavala, ima odličnu genetiku.",positive,yes
sr-00454,https://www.youtube.com/watch?v=NzsWabihv54,"Celo bombardovanje sam proveo na basketaskom iza srednje skole. Da, mator sam",neutral,yes
sr-00458,https://www.youtube.com/watch?v=NzsWabihv54,"Koliko je Ana Sofrenović loša glumica, to boli...",negative,yes
sr-00459,https://www.youtube.com/watch?v=NzsWabihv54,"Kako god, uvijek nevini nastradaju. Ko rat želio u kući mu bio 24/7",negative,yes
sr-00460,https://www.youtube.com/watch?v=NzsWabihv54,"Imao sam 17 godina '99 i bilo mi je super. Sad tek, posle toliko godina shvatam šta su nam sotone sa zapada uradile...sve im najgore želim i pocrkali do poslednjeg!",negative,yes
sr-00461,https://www.youtube.com/watch?v=NzsWabihv54,Top film!porodični i porodične stvari.,positive,no
sr-00462,https://www.youtube.com/watch?v=NzsWabihv54,Nikad nisam plako kad je film u pitanju osim u ovome mamu vam beogradani al vas volim,positive,no
sr-00463,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Jest odglumio bosanca, prejako",positive,no
sr-00464,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Serija iz doba smisla,positive,no
sr-00466,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Jedna od boljih,positive,no
sr-00467,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Kakva serija kako se nekad ovo sa uzivanjem gledalo dok smo bili klinci, kako me vraca u neko lepse vreme",positive,no
sr-00468,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Najbolja serija snimljena u tom periodu, a slobodno može ući u top 15 posle 2000-tih",positive,no
sr-00469,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Čoveče,koji flashback",positive,no
sr-00470,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Nemojte razvlaciti sadrzaj snimljen u 4:3 formatu izgleda uzasno,negative,no
sr-00471,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Plagijat na Bitange i Princeze,negative,no
sr-00472,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Fenomenalna serija,positive,no
sr-00473,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Jedna od jacih serija,positive,no
sr-00474,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Bravo kao da je juče bilo, prođe 14 godina..",positive,no
sr-00475,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Nisam znao da glumi Nikola Kojo,neutral,no
sr-00476,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Super serija sem ove smaračice Nikoline, očajna je",positive,no
sr-00477,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Obozavala sam ovu seriju Jel moguce da je ovoliko proslo godina????,neutral,no
sr-00478,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Ovo zbog sergeja necu gledati,negative,no
sr-00479,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Odlicna serija super glumci ,posebno Kojo meni omiljeni glumac...",positive,yes
sr-00480,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Kada počinje serija?,neutral,no
sr-00481,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Krivo je more teška je to pjesma JAKOOO,neutral,yes
sr-00482,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Jedva čekanjeee predobrih, prelepih i talentovanih glumaca!",positive,no
sr-00483,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Pahuljice jedu samo oni koji neznaju da kuvaju,negative,yes
sr-00484,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Ala je otpevao na kraju, svaka cast, nije laka pesma..",positive,no
sr-00485,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Ovu seriju je ubila dužina uvodne špice i ništa više. To je ogroman problem i čudi me da niko nije to prokomentarisao. 3 minuta traje uvodna špica za sitkom?! Neviđen propust, a čini mi se da se to redovno dešava tom reditelju.",negative,no
sr-00486,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Iznenađujete nas sa serijama u posljednje vrijeme,neutral,yes
sr-00487,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Ovo se cekalo, odlicna serija, hvala rtsu na prikazivanju.",positive,no
sr-00488,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Predivna serija,positive,no
sr-00489,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Hvalaa najlepse oboozavam ovu seriju,positive,no
sr-00490,https://www.youtube.com/watch?v=Ps4AgSVrBm0,"Bravo kao da je juče bilo, prođe 15 godina..",positive,no
sr-00491,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Ovu seriju sam gledao na rts 1 nešto malo kod babe i dede kad sam bio mali.i svidela mi se i odlična je.,positive,no
sr-00492,https://www.youtube.com/watch?v=Ps4AgSVrBm0,Anđela..zbog tebe sam zavolio ovu seriju.,positive,no
sr-00493,https://www.youtube.com/watch?v=T3eoijKZrNs,Hvala vam što vraćate stare epizode! Već sam se bila uplašila da ih više neće biti. Mnogo volim ovu seriju i ogroman je njen značaj u mom životu.,positive,no
sr-00494,https://www.youtube.com/watch?v=T3eoijKZrNs,Kultna serija datog vremena.Neponovljivo,positive,no
sr-00495,https://www.youtube.com/watch?v=T3eoijKZrNs,"Legendarna serija,serija mog detinjstva",positive,no
sr-00496,https://www.youtube.com/watch?v=T3eoijKZrNs,"Odlično, svaka čast! Samo još jedan predlog, da ubacite prevode za strance, šteta da ovo propuste!",positive,no
sr-00497,https://www.youtube.com/watch?v=T3eoijKZrNs,Remasterizujte sveeee! Pliz!,neutral,no
sr-00499,https://www.youtube.com/watch?v=T3eoijKZrNs,Katarinin nacin odevanja u to vreme je bio sok.Ipak su to bile devedesete.,neutral,no
sr-00500,https://www.youtube.com/watch?v=T3eoijKZrNs,"Zanimljivo sto posle 8 dana od kad je okacena ova HD verzija ima 139 pregleda, za par meseci kad ljudi pocnu da gledaju to ce biti sigurno mnogo veca brojka. Pozz za produkciju Monte Royal",neutral,no
sr-00501,https://www.youtube.com/watch?v=T3eoijKZrNs,"Jedina serija 90-ih u kojoj nema psovki,prostakluka. Žao mi je što ne odgledah tada",positive,no
sr-00502,https://www.youtube.com/watch?v=T3eoijKZrNs,Samo da se vrati nova sezona i miran sam,neutral,no
sr-00503,https://www.youtube.com/watch?v=T3eoijKZrNs,Hvala što ste vratili seriju na YouTube,positive,no
sr-00504,https://www.youtube.com/watch?v=T3eoijKZrNs,Koliko je iritantan ovaj nalepljeni logo koji veze nema s estetikom serije.,negative,no
sr-00506,https://www.youtube.com/watch?v=T3eoijKZrNs,Da li je moguce da se ubace engleski titlovi?,neutral,no
sr-00507,https://www.youtube.com/watch?v=T3eoijKZrNs,2024g gledam i sećam se,neutral,no
sr-00508,https://www.youtube.com/watch?v=T3eoijKZrNs,"Da li postoje neki prevodi ove serije na engleski ili spanski ? Pokušavam godinu dana da je pustim cimerima i nema šanse. Čudno da neko do sada nije napravio. Help. Inače, super za remaster.",positive,no
sr-00509,https://www.youtube.com/watch?v=T3eoijKZrNs,"Da li je moguće da su vam u playlisti prve sezone epizode poređane od poslednje ka prvoj? Popravite to. Epizode u playlisti treba da budu od najstarije ka novijim, da bi moglo da se gleda i da lista ima smisla",negative,no
sr-00510,https://www.youtube.com/watch?v=T3eoijKZrNs,24:00 Vi ste geniji!,neutral,no
sr-00511,https://www.youtube.com/watch?v=T3eoijKZrNs,Mamine replike - vrh dramske umjetnosti!,negative,yes
sr-00512,https://www.youtube.com/watch?v=T3eoijKZrNs,Najbolja serija iz 90-ih ikada...,positive,no
sr-00513,https://www.youtube.com/watch?v=T3eoijKZrNs,Vesna Trivalic je ovde imala 28 godina,neutral,no
sr-00514,https://www.youtube.com/watch?v=T3eoijKZrNs,"Izbacite sve epizode molim vas,svaka čast i hvala",positive,no
sr-00515,https://www.youtube.com/watch?v=T3eoijKZrNs,"""Da ne bismo ulazili sad u to, ko je ovde lud a ko paranormalan""",negative,yes
sr-00516,https://www.youtube.com/watch?v=T3eoijKZrNs,"Hvala ti do neba. A snimak je ne može bolji, konačno da odgledam ponovo.",positive,no
sr-00517,https://www.youtube.com/watch?v=T3eoijKZrNs,Delča je zaista bio genije. Kao i Olivera Marković.,positive,no
